-3.5083249,-2.7327504,-3.1500382,-1.840335,-1.075556,1.3757511,-0.12706962,0.7258426,-2.1653683,0.56224555,-0.07489908,-1.5777203,0.11532647,-0.68875927,0.29551932,0.71880126,-1.2530416,0.047583017,0.87664855,-0.21276285,-2.4081216,-1.0423397
-3.553791,-2.8180878,-3.0507421,-2.2137735,-1.2278391,1.4874265,-0.32951766,0.64088607,-2.3337142,0.4991037,0.21303827,-1.7142452,0.15455386,-0.9521911,0.2793018,0.41094488,-1.1270579,-0.25164384,1.029867,-0.3676115,-2.3489122,-1.0049787
-3.538512,-2.7442708,-3.0280309,-2.2397964,-1.2377803,1.5049765,-0.3518384,0.6301877,-2.4301004,0.57644796,0.20678207,-1.8316318,0.20147648,-0.9204167,0.3225862,0.48653415,-1.180989,-0.074305736,0.8575719,-0.44165862,-2.4226696,-1.0860667
-3.5547912,-2.7086797,-2.987504,-2.2397974,-1.2631584,1.4883785,-0.38153237,0.58317506,-2.448907,0.5294028,0.24910717,-1.7932405,0.18025278,-0.9687811,0.33181757,0.46165997,-1.2096745,0.0017003975,0.7733387,-0.568626,-2.4755452,-1.0817575
-3.6217833,-2.6643403,-2.8625128,-2.1851046,-1.1732533,1.4130449,-0.36774293,0.5394516,-2.4925194,0.47363344,0.27277005,-1.7177804,0.121858545,-0.96589243,0.3107992,0.48642656,-1.2656343,0.07563618,0.6816416,-0.6842583,-2.4805806,-1.0278863
-3.629345,-2.6306286,-2.8287873,-2.2113128,-1.1707243,1.4879929,-0.38793498,0.45787683,-2.488878,0.41887796,0.32118252,-1.7436773,0.09040185,-0.904377,0.31602034,0.38703692,-1.2873199,0.046208765,0.59946775,-0.778726,-2.4487386,-1.0237814
-3.6208007,-2.6256819,-2.8228564,-2.2460685,-1.1296326,1.5388881,-0.43001842,0.33014885,-2.495494,0.4748369,0.358753,-1.6714413,0.113429554,-0.81678563,0.31676045,0.3843673,-1.2875966,0.0026181303,0.59922355,-0.8029899,-2.431381,-0.99884313
-3.6508107,-2.6354713,-2.7381506,-2.1665592,-1.0515764,1.6014833,-0.46627584,0.16920252,-2.4963338,0.43063113,0.3764998,-1.6576828,0.0839512,-0.7631676,0.25002247,0.38525262,-1.2311419,-0.07427492,0.56154877,-0.88481754,-2.3769846,-1.0103384
-3.7001095,-2.6207368,-2.6972451,-2.233492,-1.0332084,1.6302791,-0.42469335,0.08140657,-2.4296613,0.44217283,0.3192422,-1.6191224,0.063453995,-0.7382145,0.2227932,0.34746066,-1.2121462,-0.09860683,0.53745675,-0.8607379,-2.3133135,-1.0581223
-3.674891,-2.621026,-2.6521115,-2.2519646,-0.96130294,1.612575,-0.44339657,0.029330129,-2.3689914,0.4522517,0.29384685,-1.561852,0.07849943,-0.7437678,0.17184249,0.29204768,-1.2305872,-0.12600045,0.4948153,-0.84906685,-2.2669265,-1.0854449
-3.654391,-2.6334743,-2.5900745,-2.2646425,-0.9203524,1.5848325,-0.4855866,-0.045601614,-2.3326719,0.4476526,0.26005012,-1.5054097,0.14675047,-0.7344203,0.15745345,0.25404838,-1.2362646,-0.0932269,0.4733004,-0.82973593,-2.225859,-1.1150804
-3.6380699,-2.6124408,-2.5069332,-2.2321894,-0.9287143,1.5740137,-0.53403056,-0.14546102,-2.2058272,0.43064854,0.24110526,-1.468221,0.23726495,-0.6482645,0.15475814,0.2120684,-1.2120727,-0.12875268,0.48637682,-0.7860764,-2.1911924,-1.1740633
-3.6894677,-2.6025236,-2.4165409,-2.2199364,-0.98468876,1.5446197,-0.5371494,-0.19740696,-2.082142,0.461752,0.22099127,-1.4362293,0.37534127,-0.5546453,0.1247296,0.18621953,-1.1952875,-0.18628387,0.47154546,-0.7699715,-2.1195307,-1.1982049
-3.6595256,-2.5399463,-2.3130186,-2.1766467,-0.9504369,1.4695559,-0.5462761,-0.25377786,-2.0474532,0.49412683,0.18857956,-1.4430293,0.48984933,-0.50706196,0.1129385,0.11376371,-1.1597382,-0.27402028,0.4945234,-0.7083778,-2.038094,-1.198515
-3.5085437,-2.455176,-2.1980038,-2.203483,-0.94131756,1.3606067,-0.5730902,-0.2793893,-2.0045967,0.48172665,0.16215959,-1.4562254,0.63426924,-0.48973587,-0.007821077,0.025906805,-1.0436068,-0.45836073,0.5664186,-0.6462819,-1.949427,-1.2193696
-3.3668668,-2.4055023,-2.0779881,-2.2022078,-0.93743604,1.1912957,-0.55312955,-0.19319476,-1.9930875,0.5716414,0.08302696,-1.4799074,0.7656969,-0.48077324,-0.042948775,0.051303957,-0.8257764,-0.64573693,0.7098102,-0.5623915,-1.8330991,-1.2344002
-3.1631837,-2.4288337,-1.9942126,-2.1126275,-0.86819893,1.0760819,-0.5230069,-0.25124225,-1.9354509,0.7019196,0.00038409908,-1.472638,0.7823174,-0.38167584,-0.12140252,-0.099920176,-0.58749694,-0.8257461,0.6883949,-0.47941098,-1.5800208,-1.2584273
-3.0552166,-2.4583337,-1.8650038,-2.1488705,-0.8429268,1.0156734,-0.4299863,-0.29018977,-1.9343858,0.7773599,-0.08636917,-1.5200726,0.83144146,-0.34287518,-0.066334866,-0.10856806,-0.39785153,-0.89147717,0.7171849,-0.4511838,-1.4194276,-1.2716721
-2.9266818,-2.4652605,-1.7849936,-2.1614473,-0.85792506,1.0194877,-0.47508872,-0.34282616,-1.9218322,0.8162418,-0.09002575,-1.5310832,0.85911536,-0.35858184,-0.09911023,-0.14619933,-0.31238863,-0.95682734,0.65423757,-0.4042341,-1.2598983,-1.2777194
-2.9335756,-2.4229732,-1.6674147,-2.111001,-0.89705986,0.96800536,-0.47350824,-0.38416126,-1.9272431,0.8611241,-0.016874105,-1.5497689,0.91560364,-0.33332768,-0.05734966,-0.17038698,-0.2545054,-1.04013,0.6164219,-0.28899863,-1.1015096,-1.2789594
-2.9319472,-2.3779573,-1.5887046,-2.106141,-0.9159204,0.9063107,-0.46286425,-0.39839318,-1.9184551,0.9285972,0.0138334995,-1.5137119,0.99535865,-0.2834669,-0.03603401,-0.19432713,-0.2021561,-1.0838829,0.54269063,-0.2744296,-1.0191957,-1.2551364
-2.8774867,-2.341682,-1.4864202,-2.1040704,-0.9697595,0.8676355,-0.4797488,-0.40337345,-1.8754638,0.9749221,0.060537726,-1.492233,1.0557728,-0.2560957,0.04662934,-0.1899222,-0.16510943,-1.1346903,0.44562918,-0.24454314,-0.92568475,-1.2447635
-2.820585,-2.328014,-1.3690841,-2.0450685,-0.9825543,0.82434565,-0.46995088,-0.41225404,-1.7374635,0.96319413,0.13840337,-1.4287435,1.1149763,-0.271935,0.09695406,-0.18608744,-0.17075719,-1.1764232,0.3048424,-0.24265946,-0.8219693,-1.3229009
