2.8545449,-2.698324,-3.376125,-2.4563735,2.7415383,-1.8705232,2.3590624,0.8393477,-1.6965013,-1.1118963,-2.6720202,1.380296,-2.9865599,-2.9324057,1.3957788,0.4618665,-1.0203024,-2.1252005,-0.6352958,-2.3212547,-1.8396231,-2.3757844
2.754389,-2.6075037,-3.36079,-2.559631,2.8383331,-1.7859391,2.3549702,0.72094196,-1.8071424,-1.3280817,-2.4803853,1.4617971,-3.0971296,-3.1485913,1.5562418,0.42453283,-1.2210963,-2.3047564,-1.1383706,-2.4333212,-1.7256094,-2.383223
2.9368653,-2.6329505,-3.4028223,-2.4892182,2.8067653,-1.7565542,2.316149,0.6148823,-1.8081102,-1.3698653,-2.4733686,1.262198,-3.0253754,-3.1889405,1.5559535,0.21217857,-1.1640607,-2.2313619,-1.2773844,-2.3974159,-1.7664835,-2.34124
3.1002054,-2.6519191,-3.4498944,-2.434384,2.7392662,-1.7120111,2.2695434,0.48439008,-1.8541089,-1.4282361,-2.440459,1.0692934,-2.9470942,-3.2015295,1.5781322,-0.021822432,-1.1053276,-2.1481752,-1.4174056,-2.3778458,-1.7942513,-2.2563324
3.1824458,-2.6794322,-3.5060163,-2.3832817,2.6473556,-1.6589446,2.2335584,0.36253297,-1.885139,-1.5018823,-2.4269218,0.8692756,-2.897058,-3.2465734,1.6471214,-0.24301915,-1.0569685,-2.0720236,-1.5234649,-2.3635757,-1.7933805,-2.1711736
3.2435164,-2.7037673,-3.5447984,-2.3595297,2.568517,-1.6306899,2.1764116,0.29883504,-1.919298,-1.5626998,-2.384767,0.72459984,-2.8908598,-3.272257,1.7005229,-0.4002187,-1.03882,-2.0269122,-1.6228501,-2.3573332,-1.7629882,-2.10878
3.2793777,-2.676611,-3.5442202,-2.3478706,2.5537264,-1.6281877,2.130827,0.28020912,-1.9380137,-1.6137526,-2.3802593,0.6358089,-2.8975122,-3.2999947,1.7204744,-0.46985406,-0.9965816,-1.9843932,-1.6561853,-2.3085442,-1.7363495,-2.0564146
3.2914996,-2.6622756,-3.54794,-2.3481538,2.5436234,-1.6172472,2.102722,0.23360316,-1.9441592,-1.6413027,-2.3599398,0.54407614,-2.9156404,-3.3222497,1.7602426,-0.5146188,-0.97648,-1.9406013,-1.6875379,-2.282569,-1.714643,-1.998082
3.3268237,-2.6589203,-3.5862176,-2.3622773,2.493465,-1.6076102,2.0175815,0.19878265,-1.943911,-1.675746,-2.321052,0.4489675,-2.9289787,-3.31352,1.8032634,-0.59643584,-0.9517983,-1.891865,-1.7292539,-2.2541196,-1.6420447,-1.9057896
3.3415182,-2.6742795,-3.6317875,-2.3800488,2.414116,-1.598638,1.9409429,0.15325677,-1.956395,-1.7046462,-2.2783864,0.34512663,-2.9687126,-3.327748,1.8484716,-0.678168,-0.9459509,-1.8395513,-1.7570255,-2.235637,-1.5543897,-1.8407623
3.315362,-2.7118502,-3.6878767,-2.4082565,2.3263645,-1.5891958,1.8381225,0.09424075,-1.9791344,-1.7296938,-2.2460315,0.24878617,-2.9811745,-3.331263,1.9101847,-0.776473,-0.97666436,-1.8148072,-1.7917007,-2.2253366,-1.4812388,-1.7731252
3.2661154,-2.756098,-3.7383456,-2.4634578,2.2454295,-1.6056149,1.7406462,0.006764533,-1.9985533,-1.74415,-2.2231002,0.15694536,-2.9688702,-3.318416,1.9785857,-0.8624495,-0.98823136,-1.768691,-1.7959437,-2.2114666,-1.450899,-1.6798221
3.2366645,-2.8150148,-3.8045073,-2.4942694,2.1618001,-1.6769376,1.596758,-0.098213054,-1.9091145,-1.7496674,-2.260979,0.1302919,-2.9737606,-3.3471901,1.9807006,-0.9797109,-0.9902616,-1.7126818,-1.6006017,-2.123066,-1.4655149,-1.5922196
3.173278,-2.830672,-3.8477008,-2.5191576,2.078306,-1.5843387,1.3571404,-0.13349631,-1.9079196,-1.781535,-2.2689252,0.011524688,-2.9726655,-3.3249006,1.9957318,-1.0773294,-1.0436287,-1.6731308,-1.5155889,-2.129382,-1.4145739,-1.5069362
3.04411,-2.8683653,-3.8989446,-2.5482419,1.9688092,-1.5922867,1.1577016,-0.28130114,-1.9322037,-1.7831954,-2.304027,-0.050466884,-3.0263953,-3.3443549,1.9551815,-1.1950706,-1.0691732,-1.5970984,-1.228477,-2.116059,-1.5041685,-1.4643278
2.9462237,-2.8593378,-3.920908,-2.6156728,1.8757097,-1.4948994,0.96495974,-0.33379772,-1.9955721,-1.7990795,-2.274709,-0.18005995,-3.026425,-3.2735505,1.996567,-1.247403,-1.0912579,-1.5490031,-1.104772,-2.1438143,-1.5789605,-1.382685
2.7911391,-2.8362405,-3.9482563,-2.6847441,1.7246317,-1.4318709,0.8323587,-0.4568938,-2.0752356,-1.8141657,-2.2372086,-0.30090883,-3.0319297,-3.2165124,2.112333,-1.2786402,-1.0937815,-1.515634,-0.9591125,-2.2025907,-1.7234852,-1.3142297
2.637993,-2.8038461,-3.9509456,-2.7969906,1.5633968,-1.3976493,0.73058736,-0.54724693,-2.129769,-1.8861574,-2.1677403,-0.3801592,-3.053163,-3.1483104,2.241293,-1.2564961,-1.0667331,-1.513536,-0.76036674,-2.2386081,-1.8548696,-1.2977198
2.4054198,-2.8022747,-3.9772644,-2.9390666,1.3374358,-1.366973,0.67319083,-0.60915923,-2.1621652,-1.9687557,-2.0841277,-0.4523979,-3.0526044,-3.090883,2.410711,-1.1686211,-1.0253521,-1.5527022,-0.5866835,-2.2879074,-1.9908551,-1.3071617
2.073035,-2.8110268,-4.014931,-3.1396291,1.0933428,-1.3193054,0.6723809,-0.65812486,-2.152181,-2.0745175,-2.0038521,-0.54171735,-3.0214312,-3.048036,2.5498922,-1.0772576,-0.9447842,-1.5941269,-0.414028,-2.2877846,-2.2153826,-1.3264213
1.7191323,-2.7922535,-4.0854397,-3.3491125,0.86360127,-1.2376227,0.6628217,-0.6800281,-2.1262605,-2.1772575,-1.848658,-0.6713968,-2.9714189,-3.0144694,2.6646671,-1.0587518,-0.915379,-1.658859,-0.22411148,-2.2149985,-2.3523405,-1.3392386
1.194288,-2.845876,-4.1455455,-3.5775,0.55357695,-1.1450891,0.73353267,-0.6529749,-2.0410492,-2.366448,-1.5428717,-0.8021899,-2.899345,-3.01639,2.827174,-0.8851809,-0.8645167,-1.7003206,-0.036476985,-2.1468065,-2.436549,-1.3132334
0.8999254,-2.9142427,-4.126879,-3.684521,0.09421252,-1.1684082,0.74201,-0.6941884,-1.9700065,-2.4219456,-1.2257711,-0.9890456,-2.8279839,-2.8538313,2.923996,-0.8940723,-0.6398553,-1.5354179,0.2283785,-2.1245966,-2.4973207,-1.1756736
0.5977301,-3.028332,-4.083353,-3.6671693,-0.44117805,-1.3417792,0.75021005,-0.7360338,-1.8911107,-2.3585787,-0.9049011,-1.196384,-2.6859822,-2.6832275,2.8912857,-0.83921367,-0.27642658,-1.2764374,0.45785794,-2.2055926,-2.5833716,-1.064714
0.2788842,-3.188358,-3.945939,-3.555196,-0.9632226,-1.5100571,0.8104366,-0.7579721,-1.9174887,-2.209363,-0.5459042,-1.3378786,-2.5852673,-2.485327,2.7513914,-0.9765657,0.06197303,-0.9360286,0.6226357,-2.3434744,-2.519725,-0.9253394
-0.27443567,-3.3032455,-3.9409685,-3.4484148,-1.2229964,-1.658406,0.8271724,-0.74740666,-1.9121103,-2.2144744,-0.23983671,-1.4418821,-2.4446747,-2.4165328,2.5734499,-0.7059744,0.27333942,-0.8015975,0.8299786,-2.412638,-2.3476849,-0.8545737
-0.052907363,-3.1077669,-3.6698623,-3.3055863,-1.2813574,-1.4427589,0.5251363,-0.6681217,-1.9987261,-2.0503466,-0.28274512,-1.6794893,-2.4152303,-2.1816747,2.3790514,-1.5507898,0.1363733,-0.72059464,0.9566967,-2.1824605,-2.0650625,-0.7566427
